[LLEGADA]Llega Cliente 1, tipo: PADRES MEDIANA EDAD, Dia 1, segund 17
[CAJA] El Cliente 878, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'BEBIDA': 3, 'SAL': 1, 'MANZANA': 3}, Dia 3, segundo16754
[CAJA] El Cliente 875, tipo: PADRES JOVENES compra PAN en la caja 2, Dia 3, segundo 16798
[SALIDA] El Cliente 875, tipo: PADRES JOVENES abandona la Caja 2 habiendo pagado 84, Dia 3, segundos 16798
[CAJA] El Cliente 878, tipo: PADRES MEDIANA EDAD compra BEBIDA en la caja 1, Dia 3, segundo 16833
[CAJA] El Cliente 878, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 16836
[CAJA] El Cliente 878, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 3, segundo 16845
[SALIDA] El Cliente 878, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 11, Dia 3, segundos 16845
[LLEGADA]Llega Cliente 880, tipo: RAPIDOS, Dia 3, segund 16930
[CAJA] El Cliente 880, tipo: RAPIDOS entra a la cola de la caja 1. Productos: {'LECHE': 1, 'AGUA MINERAL': 1, 'YOGURT': 1, 'LECHUGA': 1}, Dia 3, segundo17062
[CAJA] El Cliente 880, tipo: RAPIDOS compra LECHE en la caja 1, Dia 3, segundo 17148
[CAJA] El Cliente 880, tipo: RAPIDOS compra AGUA MINERAL en la caja 1, Dia 3, segundo 17151
[CAJA] El Cliente 880, tipo: RAPIDOS compra YOGURT en la caja 1, Dia 3, segundo 17154
[CAJA] El Cliente 880, tipo: RAPIDOS compra LECHUGA en la caja 1, Dia 3, segundo 17157
[SALIDA] El Cliente 880, tipo: RAPIDOS abandona la Caja 1 habiendo pagado 11, Dia 3, segundos 17157
[CAJA] El Cliente 879, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {'HARINA': 1, 'TOALLA NOVA': 1, 'PAN': 14, 'CERVEZA': 4, 'TOMATE': 5, 'TALLARINES': 1, 'AGUA MINERAL': 2}, Dia 3, segundo17166
[CAJA] El Cliente 879, tipo: TERCERA EDAD compra HARINA en la caja 1, Dia 3, segundo 17190
[CAJA] El Cliente 879, tipo: TERCERA EDAD compra TOALLA NOVA en la caja 1, Dia 3, segundo 17193
[LLEGADA]Llega Cliente 881, tipo: PADRES MEDIANA EDAD, Dia 3, segund 17217
[CAJA] El Cliente 879, tipo: TERCERA EDAD compra PAN en la caja 1, Dia 3, segundo 17235
[CAJA] El Cliente 879, tipo: TERCERA EDAD compra CERVEZA en la caja 1, Dia 3, segundo 17247
[CAJA] El Cliente 879, tipo: TERCERA EDAD compra TOMATE en la caja 1, Dia 3, segundo 17262
[CAJA] El Cliente 879, tipo: TERCERA EDAD compra TALLARINES en la caja 1, Dia 3, segundo 17265
[CAJA] El Cliente 879, tipo: TERCERA EDAD compra AGUA MINERAL en la caja 1, Dia 3, segundo 17271
[SALIDA] El Cliente 879, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 38, Dia 3, segundos 17271
[LLEGADA]Llega Cliente 882, tipo: PADRES MEDIANA EDAD, Dia 3, segund 17415
[LLEGADA]Llega Cliente 883, tipo: TERCERA EDAD, Dia 3, segund 17492
[LLEGADA]Llega Cliente 884, tipo: PADRES JOVENES, Dia 3, segund 17516
[LLEGADA]Llega Cliente 885, tipo: PADRES MEDIANA EDAD, Dia 3, segund 17581
[CAJA] El Cliente 883, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {}, Dia 3, segundo17591
[CAJA] El Cliente 883, tipo: TERCERA EDAD compra [] en la caja 1, Dia 3, segundo 17591
[SALIDA] El Cliente 883, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 0, Dia 3, segundos 17591
[CAJA] El Cliente 881, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'TOALLA NOVA': 3, 'ARROZ': 3, 'PAN': 17, 'CARNE': 4, 'POLERA': 3}, Dia 3, segundo17592
[LLEGADA]Llega Cliente 886, tipo: PADRES MEDIANA EDAD, Dia 3, segund 17602
[CAJA] El Cliente 884, tipo: PADRES JOVENES entra a la cola de la caja 2. Productos: {'LECHE': 8}, Dia 3, segundo17639
[LLEGADA]Llega Cliente 887, tipo: PADRES MEDIANA EDAD, Dia 3, segund 17652
[CAJA] El Cliente 881, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 17658
[CAJA] El Cliente 881, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 3, segundo 17667
[CAJA] El Cliente 882, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'JUGO': 5, 'SAL': 2, 'AGUA MINERAL': 2, 'PAN': 13}, Dia 3, segundo17676
[CAJA] El Cliente 881, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 3, segundo 17676
[CAJA] El Cliente 884, tipo: PADRES JOVENES compra LECHE en la caja 2, Dia 3, segundo 17699
[SALIDA] El Cliente 884, tipo: PADRES JOVENES abandona la Caja 2 habiendo pagado 16, Dia 3, segundos 17699
[LLEGADA]Llega Cliente 888, tipo: PADRES MEDIANA EDAD, Dia 3, segund 17721
[CAJA] El Cliente 881, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 17727
[CAJA] El Cliente 881, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 3, segundo 17739
[CAJA] El Cliente 881, tipo: PADRES MEDIANA EDAD compra POLERA en la caja 1, Dia 3, segundo 17748
[SALIDA] El Cliente 881, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 86, Dia 3, segundos 17748
[LLEGADA]Llega Cliente 889, tipo: TERCERA EDAD, Dia 3, segund 17757
[LLEGADA]Llega Cliente 890, tipo: PADRES MEDIANA EDAD, Dia 3, segund 17791
[CAJA] El Cliente 885, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 2. Productos: {'SAL': 1, 'TOMATE': 6, 'TOALLA NOVA': 3, 'ARROZ': 2}, Dia 3, segundo17833
[CAJA] El Cliente 882, tipo: PADRES MEDIANA EDAD compra JUGO en la caja 1, Dia 3, segundo 17850
[CAJA] El Cliente 882, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 17856
[CAJA] El Cliente 882, tipo: PADRES MEDIANA EDAD compra AGUA MINERAL en la caja 1, Dia 3, segundo 17862
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'LECHE': 3, 'TOALLA NOVA': 2, 'CONSERVAS': 2, 'TOMATE': 2, 'PAN': 2, 'TALLARINES': 3, 'MANZANA': 2}, Dia 3, segundo17876
[CAJA] El Cliente 885, tipo: PADRES MEDIANA EDAD compra SAL en la caja 2, Dia 3, segundo 17889
[CAJA] El Cliente 882, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 17901
[SALIDA] El Cliente 882, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 26, Dia 3, segundos 17901
[CAJA] El Cliente 885, tipo: PADRES MEDIANA EDAD compra TOMATE en la caja 2, Dia 3, segundo 17907
[CAJA] El Cliente 889, tipo: TERCERA EDAD entra a la cola de la caja 2. Productos: {'HARINA': 2, 'CARNE': 5, 'ARROZ': 2}, Dia 3, segundo17916
[CAJA] El Cliente 885, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 2, Dia 3, segundo 17916
[CAJA] El Cliente 885, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 2, Dia 3, segundo 17922
[SALIDA] El Cliente 885, tipo: PADRES MEDIANA EDAD abandona la Caja 2 habiendo pagado 26, Dia 3, segundos 17922
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'HARINA': 1, 'TOALLA NOVA': 3, 'CONSERVAS': 3, 'PAPAS FRITAS': 1, 'JUGO': 3, 'TOMATE': 1, 'CARNE': 4, 'PASTA DE DIENTES': 1, 'BOMBONES': 1}, Dia 3, segundo17955
[CAJA] El Cliente 889, tipo: TERCERA EDAD compra HARINA en la caja 2, Dia 3, segundo 17982
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 3, segundo 17989
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 3, segundo 17995
[CAJA] El Cliente 889, tipo: TERCERA EDAD compra CARNE en la caja 2, Dia 3, segundo 17997
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD compra CONSERVAS en la caja 1, Dia 3, segundo 18001
[CAJA] El Cliente 889, tipo: TERCERA EDAD compra ARROZ en la caja 2, Dia 3, segundo 18003
[SALIDA] El Cliente 889, tipo: TERCERA EDAD abandona la Caja 2 habiendo pagado 35, Dia 3, segundos 18003
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD compra TOMATE en la caja 1, Dia 3, segundo 18007
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 18013
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 3, segundo 18022
[CAJA] El Cliente 886, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 3, segundo 18028
[SALIDA] El Cliente 886, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 46, Dia 3, segundos 18028
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 18034
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 3, segundo 18037
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 3, segundo 18046
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra CONSERVAS en la caja 1, Dia 3, segundo 18055
[CAJA] El Cliente 888, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 2. Productos: {'SAL': 2, 'LECHE': 7, 'CARNE': 2, 'TOALLA NOVA': 4, 'PAN': 11}, Dia 3, segundo18057
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra PAPAS FRITAS en la caja 1, Dia 3, segundo 18058
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra JUGO en la caja 1, Dia 3, segundo 18067
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra TOMATE en la caja 1, Dia 3, segundo 18070
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'HARINA': 2, 'ARROZ': 2, 'PAN': 13, 'CARNE': 3, 'TALLARINES': 2, 'QUESO': 2}, Dia 3, segundo18073
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 3, segundo 18082
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra PASTA DE DIENTES en la caja 1, Dia 3, segundo 18085
[CAJA] El Cliente 887, tipo: PADRES MEDIANA EDAD compra BOMBONES en la caja 1, Dia 3, segundo 18088
[SALIDA] El Cliente 887, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 95, Dia 3, segundos 18088
[CAJA] El Cliente 888, tipo: PADRES MEDIANA EDAD compra SAL en la caja 2, Dia 3, segundo 18140
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 18154
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 3, segundo 18160
[CAJA] El Cliente 888, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 2, Dia 3, segundo 18161
[LLEGADA]Llega Cliente 891, tipo: PADRES MEDIANA EDAD, Dia 3, segund 18163
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 3, segundo 18166
[CAJA] El Cliente 888, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 2, Dia 3, segundo 18167
[CAJA] El Cliente 888, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 2, Dia 3, segundo 18179
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 18205
[CAJA] El Cliente 888, tipo: PADRES MEDIANA EDAD compra PAN en la caja 2, Dia 3, segundo 18212
[SALIDA] El Cliente 888, tipo: PADRES MEDIANA EDAD abandona la Caja 2 habiendo pagado 47, Dia 3, segundos 18212
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 3, segundo 18214
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 3, segundo 18220
[CAJA] El Cliente 890, tipo: PADRES MEDIANA EDAD compra QUESO en la caja 1, Dia 3, segundo 18226
[SALIDA] El Cliente 890, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 54, Dia 3, segundos 18226
[LLEGADA]Llega Cliente 892, tipo: PADRES MEDIANA EDAD, Dia 3, segund 18436
[CAJA] El Cliente 891, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'TOALLA NOVA': 1, 'PAPAS FRITAS': 1, 'BEBIDA': 3, 'PAN': 16, 'TALLARINES': 3}, Dia 3, segundo18531
[CAJA] El Cliente 891, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 18535
[CAJA] El Cliente 891, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 3, segundo 18538
[CAJA] El Cliente 891, tipo: PADRES MEDIANA EDAD compra PAPAS FRITAS en la caja 1, Dia 3, segundo 18541
[CAJA] El Cliente 891, tipo: PADRES MEDIANA EDAD compra BEBIDA en la caja 1, Dia 3, segundo 18550
[LLEGADA]Llega Cliente 893, tipo: JOVENES QUE VIVE CON PADRES, Dia 3, segund 18590
[CAJA] El Cliente 891, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 18598
[CAJA] El Cliente 891, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 3, segundo 18607
[SALIDA] El Cliente 891, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 34, Dia 3, segundos 18607
[CAJA] El Cliente 893, tipo: JOVENES QUE VIVE CON PADRES entra a la cola de la caja 1. Productos: {'JUGO': 3}, Dia 3, segundo18631
[CAJA] El Cliente 892, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 2. Productos: {'SAL': 2, 'LECHE': 2, 'CONSOLA VIDEOJUEGOS': 1, 'QUESO': 3}, Dia 3, segundo18640
[CAJA] El Cliente 892, tipo: PADRES MEDIANA EDAD compra SAL en la caja 2, Dia 3, segundo 18700
[CAJA] El Cliente 892, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 2, Dia 3, segundo 18706
[CAJA] El Cliente 892, tipo: PADRES MEDIANA EDAD compra CONSOLA VIDEOJUEGOS en la caja 2, Dia 3, segundo 18709
[CAJA] El Cliente 892, tipo: PADRES MEDIANA EDAD compra QUESO en la caja 2, Dia 3, segundo 18718
[SALIDA] El Cliente 892, tipo: PADRES MEDIANA EDAD abandona la Caja 2 habiendo pagado 73, Dia 3, segundos 18718
[CAJA] El Cliente 893, tipo: JOVENES QUE VIVE CON PADRES compra JUGO en la caja 1, Dia 3, segundo 18729
[SALIDA] El Cliente 893, tipo: JOVENES QUE VIVE CON PADRES abandona la Caja 1 habiendo pagado 3, Dia 3, segundos 18729
[LLEGADA]Llega Cliente 894, tipo: PADRES MEDIANA EDAD, Dia 3, segund 18993
[LLEGADA]Llega Cliente 895, tipo: RAPIDOS, Dia 3, segund 19020
[LLEGADA]Llega Cliente 896, tipo: TERCERA EDAD, Dia 3, segund 19043
[CAJA] El Cliente 895, tipo: RAPIDOS entra a la cola de la caja 1. Productos: {'HARINA': 1, 'ARROZ': 3}, Dia 3, segundo19145
[CAJA] El Cliente 896, tipo: TERCERA EDAD entra a la cola de la caja 2. Productos: {}, Dia 3, segundo19164
[CAJA] El Cliente 896, tipo: TERCERA EDAD compra [] en la caja 2, Dia 3, segundo 19164
[SALIDA] El Cliente 896, tipo: TERCERA EDAD abandona la Caja 2 habiendo pagado 0, Dia 3, segundos 19164
[CAJA] El Cliente 895, tipo: RAPIDOS compra HARINA en la caja 1, Dia 3, segundo 19223
[CAJA] El Cliente 895, tipo: RAPIDOS compra ARROZ en la caja 1, Dia 3, segundo 19232
[SALIDA] El Cliente 895, tipo: RAPIDOS abandona la Caja 1 habiendo pagado 11, Dia 3, segundos 19232
[LLEGADA]Llega Cliente 897, tipo: PADRES MEDIANA EDAD, Dia 3, segund 19247
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'LECHE': 10, 'TOALLA NOVA': 5, 'TELEVISION': 1, 'QUESO': 1, 'HARINA': 2, 'PAN': 5, 'CARNE': 4, 'ARROZ': 1, 'PASTA DE DIENTES': 2, 'MANZANA': 6}, Dia 3, segundo19385
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 19407
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 3, segundo 19437
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 3, segundo 19452
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra TELEVISION en la caja 1, Dia 3, segundo 19455
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra QUESO en la caja 1, Dia 3, segundo 19458
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 3, segundo 19464
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 19479
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 3, segundo 19491
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 3, segundo 19494
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra PASTA DE DIENTES en la caja 1, Dia 3, segundo 19500
[CAJA] El Cliente 894, tipo: PADRES MEDIANA EDAD compra MANZANA en la caja 1, Dia 3, segundo 19518
[SALIDA] El Cliente 894, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 139, Dia 3, segundos 19518
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'LECHE': 7, 'PAPAS FRITAS': 1, 'ARROZ': 3, 'PAN': 12, 'CARNE': 2, 'TALLARINES': 5, 'QUESO': 5}, Dia 3, segundo19647
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 19678
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra LECHE en la caja 1, Dia 3, segundo 19699
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra PAPAS FRITAS en la caja 1, Dia 3, segundo 19702
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra ARROZ en la caja 1, Dia 3, segundo 19711
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 19747
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 3, segundo 19753
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra TALLARINES en la caja 1, Dia 3, segundo 19768
[CAJA] El Cliente 897, tipo: PADRES MEDIANA EDAD compra QUESO en la caja 1, Dia 3, segundo 19783
[SALIDA] El Cliente 897, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 87, Dia 3, segundos 19783
[LLEGADA]Llega Cliente 898, tipo: PADRES JOVENES, Dia 3, segund 19789
[CAJA] El Cliente 898, tipo: PADRES JOVENES entra a la cola de la caja 1. Productos: {'JUGO': 5, 'LECHE': 1, 'ARROZ': 2, 'LECHUGA': 1}, Dia 3, segundo20007
[LLEGADA]Llega Cliente 899, tipo: RAPIDOS, Dia 3, segund 20104
[CAJA] El Cliente 898, tipo: PADRES JOVENES compra JUGO en la caja 1, Dia 3, segundo 20106
[CAJA] El Cliente 898, tipo: PADRES JOVENES compra LECHE en la caja 1, Dia 3, segundo 20109
[CAJA] El Cliente 898, tipo: PADRES JOVENES compra ARROZ en la caja 1, Dia 3, segundo 20115
[CAJA] El Cliente 898, tipo: PADRES JOVENES compra LECHUGA en la caja 1, Dia 3, segundo 20118
[SALIDA] El Cliente 898, tipo: PADRES JOVENES abandona la Caja 1 habiendo pagado 17, Dia 3, segundos 20118
[LLEGADA]Llega Cliente 900, tipo: TERCERA EDAD, Dia 3, segund 20143
[CAJA] El Cliente 899, tipo: RAPIDOS entra a la cola de la caja 1. Productos: {'BEBIDA': 2, 'MANZANA': 3}, Dia 3, segundo20240
[LLEGADA]Llega Cliente 901, tipo: PADRES JOVENES, Dia 3, segund 20273
[CAJA] El Cliente 899, tipo: RAPIDOS compra BEBIDA en la caja 1, Dia 3, segundo 20283
[CAJA] El Cliente 899, tipo: RAPIDOS compra MANZANA en la caja 1, Dia 3, segundo 20292
[SALIDA] El Cliente 899, tipo: RAPIDOS abandona la Caja 1 habiendo pagado 8, Dia 3, segundos 20292
[LLEGADA]Llega Cliente 902, tipo: PADRES JOVENES, Dia 3, segund 20331
[CAJA] El Cliente 900, tipo: TERCERA EDAD entra a la cola de la caja 1. Productos: {'VINO': 1, 'CERVEZA': 12, 'YOGURT': 3, 'TOMATE': 4}, Dia 3, segundo20427
[CAJA] El Cliente 901, tipo: PADRES JOVENES entra a la cola de la caja 2. Productos: {'LECHE': 3, 'AGUA MINERAL': 1, 'GALLETAS': 3, 'JUGO': 1, 'POLERA': 1, 'QUESO': 2}, Dia 3, segundo20470
[CAJA] El Cliente 900, tipo: TERCERA EDAD compra VINO en la caja 1, Dia 3, segundo 20479
[CAJA] El Cliente 901, tipo: PADRES JOVENES compra LECHE en la caja 2, Dia 3, segundo 20513
[CAJA] El Cliente 900, tipo: TERCERA EDAD compra CERVEZA en la caja 1, Dia 3, segundo 20515
[CAJA] El Cliente 902, tipo: PADRES JOVENES entra a la cola de la caja 1. Productos: {'JUGO': 2, 'QUESO': 2}, Dia 3, segundo20516
[CAJA] El Cliente 901, tipo: PADRES JOVENES compra AGUA MINERAL en la caja 2, Dia 3, segundo 20516
[CAJA] El Cliente 900, tipo: TERCERA EDAD compra YOGURT en la caja 1, Dia 3, segundo 20524
[CAJA] El Cliente 901, tipo: PADRES JOVENES compra GALLETAS en la caja 2, Dia 3, segundo 20525
[CAJA] El Cliente 901, tipo: PADRES JOVENES compra JUGO en la caja 2, Dia 3, segundo 20528
[CAJA] El Cliente 901, tipo: PADRES JOVENES compra POLERA en la caja 2, Dia 3, segundo 20531
[LLEGADA]Llega Cliente 903, tipo: JOVENES QUE VIVE CON PADRES, Dia 3, segund 20532
[CAJA] El Cliente 900, tipo: TERCERA EDAD compra TOMATE en la caja 1, Dia 3, segundo 20536
[SALIDA] El Cliente 900, tipo: TERCERA EDAD abandona la Caja 1 habiendo pagado 34, Dia 3, segundos 20536
[CAJA] El Cliente 901, tipo: PADRES JOVENES compra QUESO en la caja 2, Dia 3, segundo 20537
[SALIDA] El Cliente 901, tipo: PADRES JOVENES abandona la Caja 2 habiendo pagado 44, Dia 3, segundos 20537
[CAJA] El Cliente 903, tipo: JOVENES QUE VIVE CON PADRES entra a la cola de la caja 1. Productos: {'BEBIDA': 3}, Dia 3, segundo20592
[CAJA] El Cliente 902, tipo: PADRES JOVENES compra JUGO en la caja 1, Dia 3, segundo 20627
[CAJA] El Cliente 902, tipo: PADRES JOVENES compra QUESO en la caja 1, Dia 3, segundo 20633
[SALIDA] El Cliente 902, tipo: PADRES JOVENES abandona la Caja 1 habiendo pagado 12, Dia 3, segundos 20633
[CAJA] El Cliente 903, tipo: JOVENES QUE VIVE CON PADRES compra BEBIDA en la caja 1, Dia 3, segundo 20717
[SALIDA] El Cliente 903, tipo: JOVENES QUE VIVE CON PADRES abandona la Caja 1 habiendo pagado 3, Dia 3, segundos 20717
[LLEGADA]Llega Cliente 904, tipo: PADRES MEDIANA EDAD, Dia 3, segund 21246
[LLEGADA]Llega Cliente 905, tipo: PADRES MEDIANA EDAD, Dia 3, segund 21319
[CAJA] El Cliente 904, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'CARNE': 3, 'AGUA MINERAL': 1}, Dia 3, segundo21362
[CAJA] El Cliente 904, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 21395
[CAJA] El Cliente 904, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 3, segundo 21404
[CAJA] El Cliente 904, tipo: PADRES MEDIANA EDAD compra AGUA MINERAL en la caja 1, Dia 3, segundo 21407
[SALIDA] El Cliente 904, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 19, Dia 3, segundos 21407
[LLEGADA]Llega Cliente 906, tipo: PADRES MEDIANA EDAD, Dia 3, segund 21592
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 2, 'BEBIDA': 3, 'TOALLA NOVA': 4, 'HARINA': 1, 'JUGO': 5, 'PAN': 3, 'CARNE': 5, 'LECHUGA': 1}, Dia 3, segundo21681
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra SAL en la caja 1, Dia 3, segundo 21705
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra BEBIDA en la caja 1, Dia 3, segundo 21714
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra TOALLA NOVA en la caja 1, Dia 3, segundo 21726
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra HARINA en la caja 1, Dia 3, segundo 21729
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra JUGO en la caja 1, Dia 3, segundo 21744
[LLEGADA]Llega Cliente 907, tipo: RAPIDOS, Dia 3, segund 21749
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra PAN en la caja 1, Dia 3, segundo 21753
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra CARNE en la caja 1, Dia 3, segundo 21768
[CAJA] El Cliente 905, tipo: PADRES MEDIANA EDAD compra LECHUGA en la caja 1, Dia 3, segundo 21771
[SALIDA] El Cliente 905, tipo: PADRES MEDIANA EDAD abandona la Caja 1 habiendo pagado 54, Dia 3, segundos 21771
[CAJA] El Cliente 906, tipo: PADRES MEDIANA EDAD entra a la cola de la caja 1. Productos: {'SAL': 1, 'PAPAS FRITAS': 2, 'GALLETAS': 2, 'LECHUGA': 2, 'TOMATE': 6, 'ARROZ': 1, 'MANZANA': 2}, Dia 3, segundo21837
